baseMean	log2FoldChange	lfcSE	pvalue	padj	gene
81.3434388131451	-2.07446045287513	0.488905224147058	3.38275562181918e-06	5.07765713650149e-05	g1635
1935.75225785505	-1.41026751678618	0.321902169535762	3.45505825582949e-06	5.132720563557e-05	g1628
9298.20005174239	-2.19940398175225	0.525866458027888	3.71478850717596e-06	5.46225534575567e-05	g436
6627.05749278724	-2.45226681213386	0.600707822457316	4.74490536437062e-06	6.90647336369502e-05	g835
1752.10309319541	-1.62780443292196	0.383116647734636	4.9997413096251e-06	7.20462722716977e-05	g1060
7251.22561818328	-2.52952789021182	0.626738834085622	5.18462641936363e-06	7.39707591119109e-05	g746
3215.37694956959	-2.14842117434871	0.526499433432127	5.75353180175364e-06	8.12827384934019e-05	g2275
554.236880581124	-2.26540702836186	0.56119719327611	6.60941305655243e-06	9.24676137329326e-05	g2038
1493.96896871427	-1.79219264721927	0.434129361350397	6.87432173984733e-06	9.52490156453846e-05	g614
553.561441907612	-2.00179007824564	0.494814154430368	8.01083211906571e-06	0.000109939134129273	g600
177.781115636827	-1.92326601689278	0.473665574906108	8.23352636289775e-06	0.000111929353669204	g767
1326.64194954917	-1.59753733163171	0.386912934880642	8.67978044200275e-06	0.000115810774230796	g1009
3080.09730089379	-2.13127530469698	0.536011515950851	9.2759073660373e-06	0.000122629197380365	g470
239.127570350312	-2.38412406715601	0.609182488455544	1.00102556314292e-05	0.000129952958242247	g342
413.448136720724	-1.7468117991835	0.431322301327839	1.03707589757199e-05	0.00013343092575011	g298
19.134226704165	-7.86731128052146	3.12442094449873	1.24375132133292e-05	0.000158605810092101	g2319
591.088505059835	-1.91437117344808	0.485341211964088	1.32611353869348e-05	0.00016616779210933	g11
945.329420229055	-2.26661390700101	0.587673563817156	1.37972534648649e-05	0.000171395191748883	g2051
419.151241399048	-1.78778062816483	0.452305040744768	1.43366102265355e-05	0.000175076740139302	g937
101.995448649845	-3.05232753220222	0.816415003403298	1.42860655949531e-05	0.000175076740139302	g1971
149.282465942376	-2.01965151529196	0.51825667478469	1.47110938698625e-05	0.000177657157880488	g1512
1334.75614550244	-1.51236450393322	0.378390561036169	1.66769903381869e-05	0.000198607794027498	g2028
1019.06439331885	-1.40359823194739	0.349828360392336	1.75480138129281e-05	0.000207267933642864	g1619
2672.91095561695	-1.50295495011107	0.38043814649742	1.96030450283761e-05	0.000227806353918468	g2126
2131.01589448916	-2.61555523334646	0.708270910283135	2.00353582664174e-05	0.000230967610095259	g2018
656.897591053001	-2.2188187853952	0.590894005009055	2.13704646143498e-05	0.000242479051254158	g212
204.885293298141	-1.92604686658665	0.5090068919815	2.52561172498204e-05	0.00028212453455032	g1377
4738.37573029921	-1.72388122738443	0.455383120095894	2.59313188964062e-05	0.000287438696382472	g2239
1313.74171760768	-1.24974024656288	0.322828376108753	3.80812469433518e-05	0.000403493212098308	g1978
340.517570779807	-1.89073293714095	0.515729340243463	4.01553064844781e-05	0.000421618230764506	g375
702.652308703503	-1.53543770003498	0.411655632935138	4.63808813450845e-05	0.000480826259124221	g1924
249.451307361617	-2.75898214418543	0.812214902945025	5.45269102088765e-05	0.00054946347979714	g745
4066.26294911217	-1.62320093619138	0.444976544205719	5.56177879383687e-05	0.000553036794886528	g962
153.202168252369	-2.77102023055196	0.821413467683827	5.78769861385405e-05	0.000567351952555352	g599
1597.60362044266	-1.50360836156946	0.41214663239406	6.63713515209017e-05	0.000637607450277462	g1027
14640.1411765134	-1.52609821086685	0.426086305854954	7.36009202653695e-05	0.000688694325340243	g718
831.472138999269	-1.94809200064954	0.568234585530765	9.11585009491732e-05	0.000831388606757965	g1661
549.278157819666	-1.59069944462214	0.45103440685385	9.19263095079344e-05	0.00083311831447128	g2150
97.7405739611154	-2.17984558408978	0.647397627167223	9.74049570970314e-05	0.000861107626851671	g2259
1699.1867488354	-1.23476673978708	0.340081437212875	9.93114649801497e-05	0.000872608664856071	g2264
445.83191334668	-1.5062074260181	0.426079207159673	0.000101149409275341	0.000883371507671311	g1202
483.732516369065	-1.57598853072927	0.452576752204331	0.000112023367266163	0.000955181492488409	g1328
194.833109009837	-2.51727711195642	0.78251487764654	0.000119560301653944	0.00100752277592593	g2219
477.661642862181	-1.75522430646918	0.51553408207943	0.000119194793718598	0.00100752277592593	g2278
1123.90738778061	-1.45593996548655	0.416298604230052	0.000123656027517326	0.00103432838063561	g521
5249.1961805383	-1.97874595296225	0.60369057978697	0.000133580154004616	0.00110625863172788	g834
247.29024902198	-2.48084322212883	0.782575807416621	0.000138345261603127	0.001113717999833	g789
605.310635667583	-1.43546251632059	0.412436630644921	0.000137104113013481	0.001113717999833	g992
216.968522994088	-1.6003900427689	0.469789068709937	0.000145622331843003	0.0011657876676987	g468
562.590705244089	-1.36950010020749	0.394309336539793	0.000151938662056128	0.00120298687924659	g649
943.643570218445	-1.19016762711963	0.336948337593703	0.000154360285614652	0.00121548181186183	g1856
2325.02701102226	-1.74128066381054	0.522191913196927	0.000157287409253493	0.00123179976486024	g852
36.4289283126294	-2.23726979288364	0.698296347791642	0.000169668381699383	0.00131447386036995	g1374
918.506308422998	-1.85029437369952	0.564751312513954	0.000171583355393272	0.00132220115038345	g383
942.763056986717	-1.31231613580029	0.379127812912155	0.000172852882375515	0.00132489895480381	g1905
704.708373011617	-1.8059219208923	0.553320682909783	0.000184899576758449	0.00140526035828003	g392
26.4774016590746	-2.89322182878196	0.973598130728806	0.000192702198854696	0.00143877652098247	g2288
